id,character_id,sale_date,amount,verstamp
872,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,16,0x0000ec86
873,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,8,0x0000ec87
874,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,16,0x0000ec88
875,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,14,0x0000ec89
876,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,13,0x0000ec8a
877,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,6,0x0000ec8b
878,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,5,0x0000ed1f
879,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,14,0x0000ed20
880,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,13,0x0000ed21
881,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,6,0x0000ed22
882,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,5,0x0000ed23
883,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,4,0x0000ed24
884,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,6,0x0000ed25
885,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,2,0x0000ed26
886,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,11,0x0000ed27
887,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,6,0x0000eee4
888,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,5,0x0000eee5
889,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,6,0x0000eee6
890,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,4,0x0000eee7
891,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,9,0x0000eee8
892,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,16,0x0000eee9
893,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,10,0x0000eeea
894,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,8,0x0000eeeb
895,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,12,0x0000eeec
896,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,14,0x0000eeed
897,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,11,0x0000eeee
898,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,4,0x0000eeef
899,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,11,0x0000eef0
900,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,9,0x0000eef1
901,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,8,0x0000f6b4
902,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,15,0x0000f6b5
903,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,15,0x0000f6b6
904,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,3,0x0000f6b7
905,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,11,0x0000f6b8
906,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,14,0x0000f6b9
907,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,2,0x0000f6ba
908,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,10,0x0000f6bb
909,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,2,0x0000f6bc
910,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,6,0x0000f6bd
911,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,13,0x0000f6be
912,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,16,0x0000f6bf
913,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,1,0x0000f6c0
914,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,10,0x0000f6c1
915,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,13,0x0000f6c2
916,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,11,0x0000f6c3
917,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,7,0x0000f6c4
918,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,11,0x0000fe54
919,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,10,0x0000fe55
920,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,3,0x0000fe56
921,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,14,0x0000fe57
922,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,7,0x0000fe58
923,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,16,0x0000fe59
924,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,6,0x0000fe5a
925,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,9,0x0000fe5b
926,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,11,0x0000fe5c
927,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,5,0x0000fe5d
928,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,4,0x0000fe5e
929,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,1,0x0000fe5f
930,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,2,0x0000fe60
931,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,3,0x0000fe61
932,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,10,0x0000fe62
933,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,12,0x0000fe63
934,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,16,0x0000fe64
935,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,5,0x0000fe65
936,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,9,0x0000fe66
937,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,13,0x0000fe67
938,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,2,0x0000fe68
939,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,13,0x0000fe69
940,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,1,0x0000fe6a
941,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,9,0x0001008e
942,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,6,0x0001008f
943,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,3,0x00010090
944,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,5,0x00010091
945,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,12,0x00010092
946,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,5,0x00010596
947,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,8,0x00010597
948,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,1,0x00010598
949,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,13,0x00010599
950,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,16,0x0001059a
951,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,3,0x0001059b
952,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,1,0x00010621
953,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,6,0x00010622
954,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,14,0x00010a13
955,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,2,0x00010a14
956,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,15,0x00010a15
957,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,8,0x00010a16
958,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,7,0x00010a17
959,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,10,0x00010a18
960,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,16,0x00010a19
961,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,2,0x00010a1a
962,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,16,0x00010a1b
963,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,16,0x00010a1c
964,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,2,0x00010a1d
965,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,2,0x00010a1e
966,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,4,0x00010c31
967,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,3,0x00010c32
968,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,13,0x00010c33
969,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,14,0x00010c34
970,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,5,0x00010c35
971,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,5,0x00010c36
972,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,16,0x00010c37
973,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,1,0x00010c38
974,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,12,0x00010c39
975,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,2,0x00010c3a
976,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,1,0x00010c3b
977,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,7,0x00010c3c
978,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,5,0x00010c3d
979,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-05,3,0x00010c3e
980,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,8,0x00010c3f
981,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,9,0x00010c40
982,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,2,0x00010c41
983,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,10,0x00010c42
984,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,1,0x00010c43
985,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,16,0x00010c44
986,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,13,0x00010c45
987,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,7,0x00010c46
988,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-05,1,0x00010c47
989,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,5,0x00010c48
990,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-05,3,0x000112d0
991,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-05,14,0x000112d1
992,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-05,15,0x000112d2
993,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,12,0x000112d3
994,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,4,0x000112d4
995,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-05,8,0x000112d5
996,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,6,0x000118b3
997,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-05,9,0x00011bd0
998,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-05,11,0x00011bd1
999,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-05,16,0x00011bd2
1000,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,11,0x00011bd3
1001,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,13,0x00011bd4
1002,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,6,0x00011bd5
1003,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,14,0x00011bd6
1004,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,12,0x00011bd7
1005,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,16,0x00011bd8
1006,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,1,0x00011bd9
1007,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,16,0x00011bda
1008,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,16,0x00011bdb
1009,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,15,0x00011bdc
1010,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,16,0x00011bdd
1011,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,3,0x00011bde
1012,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,16,0x00011bdf
1013,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,7,0x00011be0
1014,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,14,0x00011be1
1015,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,16,0x00011be2
1016,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,9,0x00011be3
1017,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,5,0x00011be4
1018,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,5,0x00011be5
1019,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,3,0x00011be6
1020,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,3,0x00011be7
1021,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,4,0x00011be8
1022,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,9,0x00011be9
1023,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,2,0x00011bea
1024,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,16,0x00011beb
1025,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,16,0x00011bec
1026,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,11,0x00011bed
1027,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,6,0x00011bee
1028,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,2,0x00011bef
1029,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,11,0x00011bf0
1030,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,9,0x00011bf1
1031,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,8,0x00011bf2
1032,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,16,0x00011bf3
1033,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,12,0x000121d7
1034,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,2,0x000121d8
1035,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,15,0x000121d9
1036,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,10,0x000121da
1037,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,12,0x000121db
1038,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,5,0x000121dc
1039,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,10,0x000121dd
1040,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,12,0x000121de
1041,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,5,0x000121df
1042,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,3,0x000121e0
1043,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,8,0x000121e1
1044,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,8,0x000121e2
1045,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,14,0x000121e3
1046,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,6,0x000121e4
1047,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,3,0x000121e5
1048,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,5,0x0001254b
1049,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,10,0x0001254c
1050,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,3,0x0001254d
1051,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,1,0x0001254e
1052,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,7,0x0001254f
1053,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,7,0x00012806
1054,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,5,0x00012807
1055,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,14,0x00012808
1056,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,5,0x00012a18
1057,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,6,0x00012a19
1058,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,12,0x00012a1a
1059,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,1,0x00012b78
1060,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,12,0x00013276
1061,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,11,0x00013277
1062,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,7,0x00013278
1063,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,9,0x000136fe
1064,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,12,0x000136ff
1065,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,5,0x00013700
1066,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,5,0x00013701
1067,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,2,0x00013702
1068,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,15,0x00013703
1069,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,9,0x00013704
1070,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,13,0x00013705
1071,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,4,0x00013923
1072,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,3,0x00013aba
1073,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,15,0x00013abb
1074,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,2,0x00013abc
1075,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,7,0x00013abd
1076,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,1,0x00013abe
1077,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,4,0x00013abf
1078,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,9,0x00013ac0
1079,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,7,0x00013ac1
1080,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,9,0x00013ac2
1081,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,10,0x00013ac3
1082,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,1,0x00013ac4
1083,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,15,0x00013ac5
1084,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,3,0x00013ac6
1085,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,10,0x00013ac7
1086,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,14,0x00013ac8
1087,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,2,0x00013ac9
1088,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,1,0x00013e90
1089,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,4,0x000144bf
1090,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,15,0x000144c0
1091,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,5,0x000144c1
1092,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,12,0x000144c2
1093,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,12,0x000144c3
1094,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,8,0x000144c4
1095,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,5,0x000144c5
1096,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,9,0x000144c6
1097,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,12,0x000144c7
1098,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,5,0x000144c8
1099,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,8,0x000144c9
1100,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,8,0x000144ca
1101,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,10,0x000144cb
1102,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,6,0x000144cc
1103,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,9,0x000144cd
1104,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,16,0x000144ce
1105,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,9,0x000144cf
1106,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,12,0x000144d0
1107,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,8,0x000144d1
1108,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,4,0x000144d2
1109,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,6,0x0001469c
1110,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,4,0x0001469d
1111,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,7,0x0001469e
1112,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,16,0x0001469f
1113,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,8,0x000146a0
1114,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,6,0x000146a1
1115,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,8,0x000146a2
1116,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,11,0x000146a3
1117,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,14,0x000146a4
1118,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,9,0x000146a5
1119,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,16,0x000146a6
1120,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,13,0x000146a7
1121,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,4,0x000146a8
1122,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,5,0x000146a9
1123,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,2,0x000146aa
1124,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,7,0x000146ab
1125,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,12,0x000146ac
1126,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,9,0x000146ad
1127,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,15,0x000146ae
1128,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,6,0x000146af
1129,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,8,0x000146b0
1130,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,3,0x000146b1
1131,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,12,0x000146b2
1132,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,16,0x000146b3
1133,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,3,0x000146b4
1134,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,9,0x000146b5
1135,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,2,0x000146b6
1136,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,4,0x000146b7
1137,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,16,0x000146b8
1138,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,16,0x000146b9
1139,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,10,0x000146ba
1140,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,10,0x000146bb
1141,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,4,0x000146bc
1142,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,14,0x000146bd
1143,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,11,0x000146be
1144,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,7,0x000146bf
1145,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,2,0x000146c0
1146,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,10,0x000146c1
1147,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-06,7,0x000146c2
1148,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,11,0x000146c3
1149,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,13,0x000146c4
1150,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,5,0x000146c5
1151,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,16,0x000146c6
1152,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,15,0x000146c7
1153,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,10,0x000146c8
1154,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,11,0x000146c9
1155,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,12,0x00014b3b
1156,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,13,0x00014b3c
1157,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-06,2,0x00014b3d
1158,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,16,0x00014b3e
1159,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,6,0x00014e64
1160,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,16,0x00014e65
1161,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,13,0x00014e66
1162,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-06,14,0x00014e67
1163,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-06,12,0x00014e68
1164,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,4,0x00014e69
1165,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,16,0x00014e6a
1166,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-06,8,0x00014e6b
1167,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-06,10,0x00014e6c
1168,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,5,0x00015368
1169,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,15,0x00015369
1170,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-06,14,0x0001536a
1171,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-06,11,0x0001536b
1172,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,6,0x0001536c
1173,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-06,12,0x0001536d
